canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN1222,足関節外側靱帯損傷急性期の保護・冷却・圧迫・挙上を選択する,C,16,運動器,16,Q1237,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1233,装具と疾患の組合せで正しいのはどれかに対する適切な装具・義足・機器を選択する,C,18,理学療法治療各論,18,Q1248,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1237,小脳性運動失調に対する四つ這いバランス練習の難易度調整,C,18,理学療法治療各論,18,Q1252,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1282,関節リウマチの槌趾・中足骨頭痛に対する足底装具選択,C,18,理学療法治療各論,18,Q1298,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1291,間質性肺疾患の呼吸困難・低酸素に配慮した理学療法選択,C,18,理学療法治療各論,18,Q1311,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1317,内側型変形性膝関節症の内側荷重を軽減する装具療法,C,18,理学療法治療各論,18,Q1337,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1319,痙直型両麻痺児のPCW歩行に対する適切な動作指導,C,18,理学療法治療各論,18,Q1339,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1322,片麻痺患者の車椅子から床への移乗手順を安全性から判断する,C,18,理学療法治療各論,18,Q1342,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1353,装具療法の主たる目的でないのはどれかに対する適切な装具・義足・機器を選択する,C,18,理学療法治療各論,18,Q1376,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1362,足関節離断後に適した義足を選択する,C,18,理学療法治療各論,18,Q1385,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1365,大腿四頭筋広範囲切除後の膝伸展機能低下に対する補装具選択,C,18,理学療法治療各論,18,Q1388,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1372,酸素療法機器で正しいのはどれかに対する適切な装具・義足・機器を選択する,C,18,理学療法治療各論,18,Q1396,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1420,ICU術後患者の意識・疼痛・循環動態から積極的離床の可否を判断する,C,18,理学療法治療各論,18,Q1445,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1422,間質性肺疾患の呼吸仕事量増大に対し胸郭可動性を改善する理学療法を選択する,C,18,理学療法治療各論,18,Q1447,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1425,高用量昇圧剤投与中の術翌日患者で離床負荷を避け安全なベッド上介入を選択する,C,18,理学療法治療各論,18,Q1450,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1427,BPPVに対して耳石置換法〈Epley法〉を選択する,C,18,理学療法治療各論,18,Q1452,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1429,ALSの下垂足・鶏歩に対して軽量AFOを用いた歩行を選択する,C,18,理学療法治療各論,18,Q1454,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1430,肥満・高血圧を伴うメタボリックシンドロームに適した有酸素運動形式を選択する,B,8,内科学,8,Q1455,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1434,両側支柱付き長下肢装具の継手・半月・支柱位置の適合判定,C,18,理学療法治療各論,18,Q1459,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1440,脳卒中片麻痺で下肢Brunnstrom stage Vでも、立脚初期の急激な底屈や遊脚期の下垂足が残れば、足関節底屈制動式短下肢装具が適応となる,C,18,理学療法治療各論,18,Q1465,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1449,関節リウマチの病期・炎症活動性を踏まえ安全な理学療法を選択する,C,18,理学療法治療各論,18,Q1474,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1479,ベンゾジアゼピン睡眠薬の自己中断を避け不安を聴取し主治医連携を促す,B,8,内科学,8,Q1504,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,内科学のsafety_priority。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1481,開腹術後の呼吸器合併症を予防する早期呼吸理学療法を選択する,C,18,理学療法治療各論,18,Q1506,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1482,糖尿病性末梢神経障害と足部色調変化を踏まえ前足部を免荷する,C,18,理学療法治療各論,18,Q1507,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1486,L5レベル二分脊椎児の歩行安定性向上に必要な筋力強化対象を選択する,C,18,理学療法治療各論,18,Q1511,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1488,松葉杖の腋窩・握り位置などの適切な設定,C,18,理学療法治療各論,18,Q1513,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1491,転倒リスクを踏まえ静的から動的へ段階づけたバランス練習を選択する,C,18,理学療法治療各論,18,Q1516,False,5,4,5,5,5,5,4,1,53,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0005,参加制約への段階的支援,C,18,理学療法治療各論,18,Q5,False,5,4,5,5,4,5,4,1,52,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0019,安全対策下での散歩継続,C,18,理学療法治療各論,18,Q19,False,5,4,5,5,4,5,4,1,52,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0045,本人希望に沿う目標設定,C,18,理学療法治療各論,18,Q45,False,5,4,5,5,4,5,4,1,52,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0060,運動継続のセルフマネジメント,C,17,理学療法評価各論,17,Q60,False,5,4,5,5,4,5,4,1,52,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0090,実務能力評価＋段階的復職,C,18,理学療法治療各論,18,Q90,False,5,4,5,5,4,5,4,1,52,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0202,心リハ中の胸部症状と血圧低下に対する運動中止判断,C,17,理学療法評価各論,15|17,Q203|Q228|Q320,False,5,5,5,4,5,3,4,2,52,A,TYPE_J Clinical case → Intervention choice,理学療法評価各論のsafety_priority。重要度5、Safety5、臨床推論5。別経路での確認価値を評価。,multiple_node_descriptions
KN0261,crouch gaitに対する床反力制御型AFOの適応,B,11,小児学,11,Q262,False,4,4,5,5,5,5,5,1,52,A,TYPE_J Clinical case → Intervention choice,小児学のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0304,閉眼で増悪する感覚性失調と脊髄後索障害,B,9,神経医学,9,Q306,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0309,脊髄後索障害による同側振動覚・位置覚低下,B,9,神経医学,9,Q311,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0400,Guillain-Barré症候群で筋力低下が上行し、咳が弱くなっているため呼吸筋麻痺の進行に注意するを評価する,B,9,神経医学,9,Q406,False,4,5,4,5,5,5,5,1,52,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度4、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0430,頸髄過伸展後の上肢優位麻痺から中心性脊髄損傷を識別,B,9,神経医学,9,Q438,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0468,前脊髄動脈症候群の運動・温痛覚障害と後索温存,B,9,神経医学,9,Q476,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0469,球海綿体反射再出現による脊髄ショック離脱判断,B,9,神経医学,9,Q477,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0566,Duchenne型筋ジストロフィーで独歩不能となる時期は呼吸筋力低下や拘束性換気障害が進行しやすく、呼吸不全予防のため呼吸機能評価の優先度が高い,B,11,小児学,11,Q574,False,5,4,4,5,5,5,5,1,52,A,TYPE_K Static knowledge → Applied judgment,小児学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0696,歩行補助具・食具使用状況からFIM自立度を判定する,B,9,神経医学,9,Q704,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1059,C7機能残存脊髄損傷で自立困難となる移動動作の判断,B,9,神経医学,9,Q1069,False,5,4,4,5,5,5,5,1,52,A,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1424,片麻痺患者のADL情報からBarthel Index総得点を算出する,B,9,神経医学,9,Q1449,False,5,4,4,5,5,5,5,1,52,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0036,すくみ足への外的キュー,C,15,動作分析学,15,Q36,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0040,生活機能低下を防ぐには運動療法のみでは不十分であり、栄養管理や社会参加支援を含め、多職種と連携した包括的介入を行うことが重要である,C,15,動作分析学,15,Q40,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0053,疲労・体温上昇を考慮した運動,C,15,動作分析学,15,Q53,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0077,閉鎖性運動連鎖での動的安定性,C,17,理学療法評価各論,17,Q77,False,4,5,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0087,肩関節ROMと腱板筋力は保たれ、Apprehension testも陰性だが、タックル姿勢や接触場面では不安感が残っているを評価する,C,16,運動器,16,Q87,False,4,5,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety5、臨床推論4。別経路での確認価値を評価。,
KN0109,疲労下の二重課題歩行訓練,C,15,動作分析学,15,Q109,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0123,息切れや酸素化を確認しながら日常生活での身体活動を段階的に増やし、活動回避による廃用を防ぐことが退院後の身体活動維持に適切であるへの介入選択,C,15,動作分析学,15,Q123,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0140,方向転換・障害物回避練習,C,15,動作分析学,15,Q140,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0150,筋力/バランス＋日常歩行機会,C,15,動作分析学,15,Q150,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0159,周囲確認＋速度調整＋停止練習,C,15,動作分析学,15,Q160,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0167,動作と呼気を合わせる口すぼめ呼吸,C,15,動作分析学,15,Q168,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0168,まず平行棒内で義足側への側方荷重移動と立脚保持を練習し、義足側で安全に身体を支持する感覚と能力を獲得する,C,15,動作分析学,15,Q169,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0178,屋内はT字杖で自立しているが、浴槽縁をまたぐ片脚支持でふらつきがある,C,18,理学療法治療各論,18,Q179,False,4,4,5,5,5,5,4,1,51,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0193,膝折れを含むKAFO適応,C,18,理学療法治療各論,18,Q194,False,4,4,5,5,5,5,4,1,51,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0206,COPDの呼吸困難に対する呼吸ペーシングを用いた歩行指導,C,15,動作分析学,15,Q207,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0216,後方アプローチTHAの脱臼危険肢位,C,16,運動器,16,Q217|Q365,False,5,5,5,4,5,3,4,1,51,A,TYPE_J Clinical case → Intervention choice,運動器のsafety_priority。重要度5、Safety5、臨床推論5。別経路での確認価値を評価。,
KN0224,転倒恐怖による活動制限に対する段階的な屋外活動再開支援,C,15,動作分析学,15,Q225,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0240,RER 0.70から脂質優位のエネルギー代謝を判断する,B,8,内科学,8,Q241,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0276,低PaCO2を伴う急性呼吸性アルカローシスの判定,B,8,内科学,8,Q277,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0363,骨折後の疼痛・浮腫・発汗・温度差からCRPSを識別する,C,16,運動器,16,Q368,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,運動器のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0419,軽度手根管症候群に対する夜間手関節中間位スプリント,C,18,理学療法治療各論,18,Q427,False,4,4,5,5,5,5,4,1,51,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のdevice_selection。重要度4、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0427,COPD運動時の動的肺過膨張と吸気容量低下の解釈,B,8,内科学,8,Q435,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0465,呼気流がゼロに戻らない波形からauto-PEEPを識別,C,17,理学療法評価各論,17,Q473,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法評価各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0466,カフリークテストではカフ脱気後に気管チューブ周囲を通る空気漏れを確認するを識別する,B,8,内科学,8,Q474,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0497,35歳の女性から病態・機能障害を解釈,C,16,運動器,16,Q505,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,運動器のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0703,胸囲は安静呼吸の呼気終末に測定するのが基本である,C,18,理学療法治療各論,18,Q711,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0721,人工呼吸器管理中に起こりやすい呼吸器合併症の識別,B,8,内科学,8,Q729,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,内科学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0748,ASIA感覚検査における髄節とkey sensory pointの対応,C,17,理学療法評価各論,17,Q756,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0766,多発性硬化症のUhthoff現象を踏まえた運動・環境調整,C,18,理学療法治療各論,18,Q774,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0858,腰椎変性すべり症の神経性間欠跛行に対する屈曲位休息,C,15,動作分析学,15,Q867,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,動作分析学のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN1001,発症初期から易転倒性がみられるのはどれかから病態・機能・原因を解釈する,C,18,理学療法治療各論,18,Q1011,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1032,ASIAの感覚キーポイントではT4は乳頭部に相当するを評価する,C,17,理学療法評価各論,17,Q1042,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1042,下腿義足歩行時の膝折れを生むソケット位置・膝伸展筋力などの原因推定,C,18,理学療法治療各論,18,Q1052,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1087,ASIA key muscleと髄節の対応,C,17,理学療法評価各論,17,Q1098,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1108,徒手筋力テストを安全かつ標準的条件で実施する,C,17,理学療法評価各論,17,Q1119,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1118,1秒量は5.00L×0.80＝4.00Lを評価する,B,8,内科学,8,Q1129,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1227,完全脊髄損傷で短下肢装具と杖による屋外歩行が可能な機能残存レベルを判断する,C,18,理学療法治療各論,18,Q1242,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1364,通所リハビリでの転倒リスクを適切な尺度で評価する,C,18,理学療法治療各論,18,Q1387,False,5,4,4,5,5,5,4,1,51,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1485,高強度と低強度を交互に行う負荷様式をインターバルトレーニングとして識別する,C,18,理学療法治療各論,18,Q1510,False,5,4,4,5,5,5,4,1,51,A,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN1501,VDT作業で足台・画面位置・休憩を調整し筋骨格系障害を予防する,A,6,医学概論,6,Q1527,False,5,4,5,5,5,5,2,1,51,A,TYPE_J Clinical case → Intervention choice,医学概論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0006,立脚中期の足関節背屈角度は正常範囲内である一方、遊脚期に背屈不足とつま先接触を認めているを評価する,B,11,小児学,11,Q6,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,小児学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0046,左深部感覚が著しく低下し、座位・立位で左側へ能動的に押し返しながら、本人は正中位と認識しているを評価する,B,9,神経医学,9,Q46,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0065,身体活動＋社会参加支援,C,15,動作分析学,15,Q65,False,5,4,5,5,4,5,2,1,50,A,TYPE_K Static knowledge → Applied judgment,動作分析学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0071,視覚的垂直を用いた正中学習,C,18,理学療法治療各論,9|18,Q71|Q126|Q196|Q212|Q403,False,5,4,5,4,5,3,4,2,50,A,TYPE_J Clinical case → Intervention choice,理学療法治療各論のintervention_selection。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,multiple_node_descriptions
KN0098,方向転換・二重課題の動的バランス,B,9,神経医学,9,Q98,False,4,4,4,5,5,5,5,1,50,A,TYPE_K Static knowledge → Applied judgment,神経医学のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0145,不安・移動手段を踏まえた参加再開,C,15,動作分析学,15,Q145,False,5,4,5,5,4,5,2,1,50,A,TYPE_K Static knowledge → Applied judgment,動作分析学のfunctional_goal_decision。重要度5、Safety4、臨床推論5。別経路での確認価値を評価。,
KN0001,左立脚後期では下腿三頭筋による底屈モーメントが前方推進力を生み、反対側下肢の歩幅確保に重要な役割を果たすを識別する,C,15,動作分析学,15,Q1,False,5,4,4,5,5,5,2,1,49,A,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0008,透析患者の運動耐容能評価時期,C,17,理学療法評価各論,17,Q8,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0031,病棟では左側のブレーキのかけ忘れや左側の副菜の食べ残しがみられ、日常生活場面で左側への注意低下が認められるを評価する,C,18,理学療法治療各論,18,Q31,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0037,日常生活ではドアノブ操作や瓶のふた開けが困難であり、回外55°と可動域制限を認めるを評価する,C,16,運動器,16,Q37,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0038,足底感覚低下があり、「つまずきやすい」と訴えている一方で、筋力や足関節ROMは保たれているを評価する,C,18,理学療法治療各論,18,Q38,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法治療各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0041,術後8か月で直線走行は可能だが、カッティング時に不安感があり、Single Leg Hop Testは健側比89％、着地時に軽度膝外反を認めるを評価する,C,17,理学療法評価各論,17,Q41,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0066,生活活動強度と運動耐容能の対応,C,17,理学療法評価各論,17,Q66,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
KN0076,大腿四頭筋と手指深指屈筋がMMT3まで低下し、立ち上がりでは上肢支持を要し、蓋を開ける動作も困難であるを評価する,C,17,理学療法評価各論,17,Q76,False,4,4,4,5,5,5,4,1,49,A,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety4、臨床推論4。別経路での確認価値を評価。,
