canonical_node_id,label,category_large,category_small,category_name,all_category_smalls,current_question_ids,strong_available,exam_importance,safety_importance,clinical_reasoning,single_question_risk,strong_creation_feasibility,memorization_risk,balance_adjustment,source_quality_risk,priority_score,final_rank,recommended_pattern,reason,notes
KN0088,無痛/最大歩行距離で効果判定,B,8,内科学,8,Q88,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0092,荷重下足部アライメントと腓骨筋協調,C,16,運動器,16,Q92,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0097,片脚荷重時の骨盤・股関節制御,C,16,運動器,16,Q97,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0112,外転筋機能と骨盤制御,C,16,運動器,16,Q112|Q142,False,5,1,5,4,5,3,4,1,43,B,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0124,投球時の肘内側痛とMoving Valgus Stress Test陽性は、投球時の外反ストレスとの関連を示すを評価する,C,17,理学療法評価各論,17,Q124,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0128,下腿三頭筋・足底腱膜柔軟性,C,16,運動器,16,Q128|Q197,False,5,1,5,4,5,3,4,1,43,B,TYPE_J Clinical case → Intervention choice,運動器のintervention_selection。重要度5、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0165,左上下肢麻痺は軽度で歩行可能だが、左側のドア枠や車椅子へ繰り返し接触しており、左半側空間への注意障害が疑われるを評価する,C,17,理学療法評価各論,17,Q166,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0184,Berg Balance Scale選択,C,17,理学療法評価各論,17,Q185,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0191,右片脚立位で疼痛が増えることから、右股関節への荷重が疼痛増悪に関係しているに対する機器選択,C,15,動作分析学,15,Q192,False,4,1,5,5,5,5,2,1,43,B,TYPE_J Clinical case → Intervention choice,動作分析学のdevice_selection。重要度4、Safety1、臨床推論5。別経路での確認価値を評価。,
KN0221,肩甲骨内側縁の浮き上がりはScapular Dyskinesisを疑う所見であり、まず肩甲骨の動的な運動パターンを評価する必要がある,C,16,運動器,16,Q222,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,運動器のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0242,荷重応答期の外的膝屈曲モーメントと大腿四頭筋遠心性収縮,C,15,動作分析学,15,Q243,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0262,義足が長すぎる場合に生じるvaulting gait,C,15,動作分析学,15,Q263,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0263,CAM-ICUはICU患者のせん妄を、急性発症・変動、注意障害、意識水準、思考のまとまりなどから評価する,C,17,理学療法評価各論,17,Q264,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0311,前骨間神経麻痺でみられるOKサイン障害,A,1,解剖学,1,Q313,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0314,拘束性換気障害の%VC低下と1秒率保持,A,2,生理学,2,Q316,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,生理学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0316,発熱・アシドーシスによる酸素解離曲線右方移動,A,2,生理学,2,Q318,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,生理学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0323,半月板損傷を確認するMcMurray系徒手検査の選択,C,17,理学療法評価各論,17,Q325,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0324,棘下筋萎縮・外旋筋力低下から肩甲上神経障害を識別する,A,1,解剖学,1,Q326,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0336,下腿義足のpistoningを生じるソケット懸垂不良,C,15,動作分析学,15,Q339,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0351,気管吸引は時間で一律に行う処置ではなく、気道分泌物の貯留を示す所見に基づいて実施するを評価する,C,17,理学療法評価各論,17,Q354,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0359,遠位脛腓靱帯結合損傷を誘発する外旋ストレス系検査,C,17,理学療法評価各論,17,Q363,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0360,Erb麻痺における腕神経叢上位神経幹障害,A,1,解剖学,1,Q364,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0362,β遮断薬内服時にBorgやATを用いて有酸素運動強度を調整する,B,8,内科学,8,Q367,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,内科学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0393,内果後方Tinel徴候から足根管症候群・脛骨神経障害を識別する,A,1,解剖学,1,Q398,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0406,全力疾走を伴う競技復帰では、安静時や低速運動で痛みがないだけでは不十分であるを評価する,C,17,理学療法評価各論,17,Q412,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0410,de Quervain腱鞘炎を誘発するFinkelstein系徒手検査,C,17,理学療法評価各論,17,Q417,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0415,横隔膜が弱いと仰臥位で腹腔内容が横隔膜を頭側へ押し上げ、吸気時の横隔膜下降がさらに制限されるを評価する,C,17,理学療法評価各論,17,Q423,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0437,C6神経根障害の筋力・反射・放散痛所見,A,1,解剖学,1,Q445,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0439,修正Schoberテストは腰仙部に基準点を設定し、体幹前屈による腰椎部の皮膚間距離の増加を測定する検査である,C,17,理学療法評価各論,17,Q447,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0444,痙直型両麻痺のcrouch gaitにおける股・膝屈曲と足関節背屈,C,15,動作分析学,15,Q452,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0446,Klumpke麻痺に関与するC8-T1神経根,A,1,解剖学,1,Q454,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,解剖学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0447,Cobb角測定に用いる終椎終板線,C,17,理学療法評価各論,17,Q455,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0467,酸素脈VO2/HRから一回拍出量関連の循環応答を解釈,A,2,生理学,2,Q475,False,4,1,4,5,5,5,4,1,43,B,TYPE_F Result → Cause,生理学のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0474,lift-offテストは手背を腰部に置き、手を背中から離す動作で肩甲下筋の機能を評価する,C,17,理学療法評価各論,17,Q482,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0475,肩関節屈曲90度・軽度内転位で内旋させて抵抗を加えると疼痛が再現し、外旋位で軽減するのはO'Brienテストの方法であるを評価する,C,17,理学療法評価各論,17,Q483,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,理学療法評価各論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0502,を現在の生活習慣から喫煙群と非喫煙群とに分け、喫煙に起因する将来のから病態・機能障害を解釈,A,6,医学概論,6,Q510,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0551,高齢期の社会的孤立リスク,A,4,人間発達学,4,Q559|Q967,False,4,4,2,4,4,5,5,1,43,B,TYPE_A Definition → Case,人間発達学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0565,股関節の可動域を表に示すから病態・機能障害を解釈,C,15,動作分析学,15,Q573,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0583,端座位で一側の股関節を屈曲する際に抵抗をかけたところ Strümpeから病態・機能障害を解釈,C,15,動作分析学,15,Q591,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,動作分析学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0771,ICF身体構造の評価点が構造障害の程度・性質・部位を表すこと,A,6,医学概論,6,Q779,False,5,1,4,5,5,5,2,1,43,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0888,三次元歩行分析装置では反射マーカから歩幅、歩行率、関節角度、身体重心推定などを解析できるが、足底圧分布には圧力計測装置が必要であるを評価する,C,15,動作分析学,15,Q897,False,5,1,4,5,5,5,2,1,43,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN1006,脳底動脈からは上小脳動脈と前下小脳動脈などが分岐するを評価する,A,1,解剖学,1,Q1016,False,4,1,4,5,5,5,4,1,43,B,TYPE_K Static knowledge → Applied judgment,解剖学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0032,術後14週で他動屈曲170°まで可能である一方、自動屈曲は140°にとどまり、終末域では肩甲骨挙上が目立つを評価する,C,13,基礎運動学,13,Q32,False,4,1,4,5,5,5,3,1,42,B,TYPE_K Static knowledge → Applied judgment,基礎運動学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0208,両側同時刺激で生じる消去現象の識別,B,9,神経医学,9,Q209|Q279,False,5,1,4,4,5,3,5,1,42,B,TYPE_F Result → Cause,神経医学のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0210,自動挙上と他動挙上の差から肩甲上腕リズムを評価する,C,13,基礎運動学,13,Q211,False,4,1,4,5,5,5,3,1,42,B,TYPE_K Static knowledge → Applied judgment,基礎運動学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0279,起立3分以内の収縮期血圧20mmHg低下という起立性低血圧基準,A,2,生理学,2,Q281,False,3,4,2,5,4,5,4,1,42,B,TYPE_A Definition → Case,生理学のfact_recall。重要度3、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0484,乳児の側方保護伸展反応の誘発方法,A,4,人間発達学,4,Q492,False,3,1,4,5,5,5,5,1,42,B,TYPE_K Static knowledge → Applied judgment,人間発達学のassessment_selection。重要度3、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0567,多職種で構成される病院内のカンファレンスに出席する際に、先輩から｢こにおける安全優先判断,A,6,医学概論,6,Q575,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0568,医療機関における患者の個人情報の取扱いで誤っているのはどれかにおける安全優先判断,A,6,医学概論,6,Q576,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0581,生活習慣病には高血圧、脂質異常症、糖尿病、脳卒中など生活習慣と発症・進行が関連する疾患が含まれる,A,6,医学概論,6,Q589,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0666,Bohr効果による酸素解離曲線右方移動,A,2,生理学,2,Q674|Q816,False,4,4,2,4,4,5,4,1,42,B,TYPE_A Definition → Case,生理学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0770,臨床研究倫理・安全性に反する行為を識別する,A,6,医学概論,6,Q778,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0772,インシデントレポートを再発防止・システム改善に用いる安全管理判断,A,6,医学概論,6,Q780,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0794,廃用による骨萎縮の予防には荷重刺激が重要で、FESだけを骨萎縮予防の代表手段とするのは不適切,A,6,医学概論,6,Q802,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1010,体性感覚一次ニューロン細胞体が後根神経節にあること,A,1,解剖学,1,Q1020|Q1142,False,4,4,2,4,4,5,4,1,42,B,TYPE_A Definition → Case,解剖学のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1158,膠芽腫はWHO高悪性度の神経膠腫で、浸潤性が強い悪性脳腫瘍,B,7,病理学,7,Q1171,False,5,1,2,5,4,5,5,2,42,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1175,錐体路障害では上位運動ニューロン徴候として深部腱反射亢進、病的反射、表在反射消失などを示す,B,9,神経医学,9,Q1188,False,5,1,2,5,4,5,5,2,42,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1185,Heinrichの法則は1件の重大事故の背後に多数の軽微事故・ヒヤリハットが存在するという考え,A,6,医学概論,6,Q1199,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN1202,萎縮は細胞・組織の大きさや機能が低下する退行性病変,B,7,病理学,7,Q1216,False,5,1,2,5,4,5,5,2,42,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1403,社会生活技能訓練SSTはRobert Libermanらにより精神科リハで体系化された,B,7,病理学,7,Q1428,False,5,1,2,5,4,5,5,2,42,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,short_question_context
KN1502,事前に取得データ・リスク等を説明して同意を得て、途中撤回しても不利益がないことを保障する,A,6,医学概論,6,Q1528,False,4,4,2,5,4,5,2,1,42,B,TYPE_A Definition → Case,医学概論のfact_recall。重要度4、Safety4、臨床推論2。別経路での確認価値を評価。,
KN0016,約300mの歩行で右殿部から下腿後面に疼痛としびれが出現し、前屈休息で軽快することから、神経性間欠性跛行が主な活動制限であるを評価する,C,15,動作分析学,15,Q16,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0042,歩行時や会話中に頸部が右回旋し、自力で正中位を保持できない一方、左頬へ触れると姿勢が改善する感覚トリックを認めるを評価する,C,15,動作分析学,15,Q42,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0056,左立脚中期に体幹を左へ傾けるが、骨盤の著明な下降はなく、片脚立位も15秒可能であるを評価する,C,15,動作分析学,15,Q56,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0069,坂道下降の荷重受容能力,C,15,動作分析学,15,Q69,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0072,術後14週で歩行は自立しているが、小走りでは立脚終期の蹴り出しが弱く、片脚つま先立ちは5回で疲労するを評価する,C,15,動作分析学,15,Q72,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0074,歩幅減少と足が床に貼り付いたような歩行に加え、軽度の認知機能低下と尿意切迫を認めており、正常圧水頭症に特徴的な歩行障害が疑われるを評価する,C,15,動作分析学,15,Q74,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0084,坂道の義足アライメント・荷重移動,C,15,動作分析学,15,Q84,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0099,体幹・健側股関節による骨盤制御,C,15,動作分析学,15,Q99,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0137,患側の片脚踵上げは3回で高さが低下し、健側25回との差が大きいを評価する,C,15,動作分析学,15,Q137,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0144,小刻みですり足となり、歩行開始と方向転換に時間を要しているを評価する,C,15,動作分析学,15,Q144,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0146,左荷重応答期に膝屈曲が増大し、そのまま膝折れを認めているを評価する,C,15,動作分析学,15,Q146,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0204,屋内歩行能力や筋力に大きな変化はない一方、夫の死後に買い物や地域サロン参加をやめ、自宅周囲以外へ外出しなくなっているを評価する,C,15,動作分析学,15,Q205,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0226,人工膝関節全置換術後では膝蓋骨の可動性低下が膝関節屈曲制限や疼痛に影響するため、まず膝蓋骨可動性を評価する,C,15,動作分析学,15,Q227,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,動作分析学のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0248,MDCとMCIDを用いた測定変化の解釈,A,6,医学概論,6,Q249,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0278,便宜抽出による外的妥当性低下,A,6,医学概論,6,Q280,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0357,曝露とアウトカム双方に関連する交絡因子の識別,A,6,医学概論,6,Q360,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0451,Kaplan-Meier曲線で生存率50%に対応する生存期間中央値,A,6,医学概論,6,Q459,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0455,性別による治療効果差としての効果修飾,A,6,医学概論,6,Q463,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0457,最低得点集中による床効果,A,6,医学概論,6,Q465,False,4,1,4,5,5,5,2,1,41,B,TYPE_F Result → Cause,医学概論のfinding_interpretation。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0509,静的立位で下腿義足の足部内側が床から浮き上がったから病態・機能障害を解釈,C,18,理学療法治療各論,18,Q517|Q936,False,5,1,4,4,5,3,4,1,41,B,TYPE_F Result → Cause,理学療法治療各論のfinding_interpretation。重要度5、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0513,Parkinson病の主要徴候には安静時振戦、筋強剛、無動・寡動、姿勢反射障害があり、突進現象や歯車様固縮がみられる,B,9,神経医学,9,Q521,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0514,近位筋優位の進行性筋力低下と、脂肪・結合組織増生による下腿三頭筋の仮性肥大が特徴的である,B,11,小児学,11,Q522,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0548,神経膠芽腫は悪性度の高い原発性脳腫瘍で、浸潤性が強く予後不良である,B,7,病理学,7,Q556,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0549,炎症が長期化し、単核球浸潤と組織破壊に加えて修復反応が並行するため線維化が特徴となる,B,7,病理学,7,Q557,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0550,自分が受け入れ難い感情や衝動を他者が持っているとみなす防衛機制は投影である,B,12,臨床心理学,12,Q558,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,臨床心理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0558,多発性硬化症は中枢神経の炎症性脱髄疾患で、若年成人女性に多く、時間的・空間的多発性を示して再発と寛解を繰り返すことが典型である,B,9,神経医学,9,Q566,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0559,中枢神経の先天奇形とその特徴の組合せの基本事項,B,11,小児学,11,Q567,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0562,自閉スペクトラム症は幼児期から特徴が現れ、男児に多い,B,11,小児学,11,Q570,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,小児学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0563,断酒後に振戦、自律神経症状、けいれん発作、重症例では振戦せん妄が出現する,B,10,精神医学,10,Q571,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,精神医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0564,反復する過食と、体重増加を防ぐ自己誘発性嘔吐や下剤乱用などの代償行動がみられる,B,10,精神医学,10,Q572,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,精神医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0574,上位・下位運動ニューロン障害により四肢麻痺、舌萎縮、構音・嚥下障害が進行するが、眼球運動は比較的末期まで保たれやすい,B,9,神経医学,9,Q582,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0575,neurapraxiaは軸索の連続性が保たれた一過性の伝導ブロックで、Waller変性を伴わず回復が良好である,B,9,神経医学,9,Q583,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,神経医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0582,ICFの脳卒中Brief Core Setには活動・参加領域として歩行が含まれるを評価する,A,6,医学概論,6,Q590,False,4,1,4,5,5,5,2,1,41,B,TYPE_K Static knowledge → Applied judgment,医学概論のassessment_selection。重要度4、Safety1、臨床推論4。別経路での確認価値を評価。,
KN0608,疾患と病因・病理学的変化の組合せの基本事項,B,7,病理学,7,Q616,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0610,正常な肉芽組織は赤〜鮮紅色で湿潤し、新生毛細血管が豊富なため軽い刺激でも出血しやすい,B,7,病理学,7,Q618,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,病理学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0626,感情や対人関係、自己像の不安定さ、空虚感、衝動性、自傷行為などがみられる,B,10,精神医学,10,Q634,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,精神医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
KN0632,正常圧水頭症、慢性硬膜下血腫、葉酸・B12欠乏などは可逆性認知症の原因となる,B,10,精神医学,10,Q640,False,5,1,2,5,4,5,5,1,41,B,TYPE_A Definition → Case,精神医学のfact_recall。重要度5、Safety1、臨床推論2。別経路での確認価値を評価。,
